Fecha,Empresa,Precio_cierre
2008-07-01,BBVA,4.838907241821289
2008-07-02,BBVA,4.891285419464111
2008-07-03,BBVA,4.955750942230225
2008-07-04,BBVA,4.810703277587891
2008-07-07,BBVA,4.822789192199707
2008-07-08,BBVA,4.774440765380859
2008-07-09,BBVA,4.875166893005371
2008-07-10,BBVA,4.784064292907715
2008-07-11,BBVA,4.628816604614258
2008-07-14,BBVA,4.673754692077637
2008-07-15,BBVA,4.534849166870117
2008-07-16,BBVA,4.596132278442383
2008-07-17,BBVA,4.755463600158691
2008-07-18,BBVA,4.967908382415772
2008-07-21,BBVA,4.931138515472412
2008-07-22,BBVA,4.873941898345947
2008-07-23,BBVA,5.0700459480285645
2008-07-24,BBVA,5.004677295684815
2008-07-25,BBVA,4.90254020690918
2008-07-28,BBVA,4.788147449493408
2008-07-29,BBVA,4.841259002685547
2008-07-30,BBVA,4.861686706542969
2008-07-31,BBVA,4.833086967468262
2008-08-01,BBVA,4.710525989532471
2008-08-04,BBVA,4.604302406311035
2008-08-05,BBVA,4.796319484710693
2008-08-06,BBVA,4.837172508239746
2008-08-07,BBVA,4.792233943939209
2008-08-08,BBVA,4.865771293640137
2008-08-11,BBVA,4.971993446350098
2008-08-12,BBVA,4.955650329589844
2008-08-13,BBVA,4.767720699310303
2008-08-14,BBVA,4.706439018249512
2008-08-15,BBVA,4.763636589050293
2008-08-18,BBVA,4.743207931518555
2008-08-19,BBVA,4.555276870727539
2008-08-20,BBVA,4.51442289352417
2008-08-21,BBVA,4.387773036956787
2008-08-22,BBVA,4.551191329956055
2008-08-25,BBVA,4.4858245849609375
2008-08-26,BBVA,4.543019771575928
2008-08-27,BBVA,4.587960720062256
2008-08-28,BBVA,4.694182872772217
2008-08-29,BBVA,4.722781658172607
2008-09-01,BBVA,4.714609622955322
2008-09-02,BBVA,4.841259002685547
2008-09-03,BBVA,4.845343589782715
2008-09-04,BBVA,4.698266983032227
2008-09-05,BBVA,4.55936336517334
2008-09-08,BBVA,4.796319484710693
2008-09-09,BBVA,4.788147449493408
2008-09-10,BBVA,4.718694686889648
2008-09-11,BBVA,4.628816604614258
2008-09-12,BBVA,4.747293472290039
2008-09-15,BBVA,4.424541473388672
2008-09-16,BBVA,4.428627014160156
2008-09-17,BBVA,4.25295352935791
2008-09-18,BBVA,4.208015441894531
2008-09-19,BBVA,4.714609622955322
2008-09-22,BBVA,4.694182872772217
2008-09-23,BBVA,4.673754692077637
2008-09-24,BBVA,4.665584564208984
2008-09-25,BBVA,4.808575630187988
2008-09-26,BBVA,4.82900333404541
2008-09-29,BBVA,4.632901191711426
2008-09-30,BBVA,4.681926250457764
2008-10-01,BBVA,4.77589225769043
2008-10-02,BBVA,4.726867198944092
2008-10-03,BBVA,5.025104999542236
2008-10-06,BBVA,4.763636589050293
2008-10-07,BBVA,4.796319484710693
2008-10-08,BBVA,4.530764102935791
2008-10-09,BBVA,4.379602909088135
2008-10-10,BBVA,3.880347013473511
2008-10-13,BBVA,4.274606227874756
2008-10-14,BBVA,4.536061763763428
2008-10-15,BBVA,4.287055492401123
2008-10-16,BBVA,4.017299175262451
2008-10-17,BBVA,4.125202178955078
2008-10-20,BBVA,4.262155532836914
2008-10-21,BBVA,4.150102615356445
2008-10-22,BBVA,3.77244234085083
2008-10-23,BBVA,3.623038053512573
2008-10-24,BBVA,3.311781644821167
2008-10-27,BBVA,3.1623778343200684
2008-10-28,BBVA,3.004674434661865
2008-10-29,BBVA,3.423834562301636
2008-10-30,BBVA,3.5690884590148926
2008-10-31,BBVA,3.7309417724609375
2008-11-03,BBVA,3.801494836807251
2008-11-04,BBVA,4.129351139068604
2008-11-05,BBVA,4.204052925109863
2008-11-06,BBVA,3.938446998596192
2008-11-07,BBVA,3.97579836845398
2008-11-10,BBVA,3.89694619178772
2008-11-11,BBVA,3.548336267471313
2008-11-12,BBVA,3.423834562301636
2008-11-13,BBVA,3.448734998703003
2008-11-14,BBVA,3.477785587310791
2008-11-17,BBVA,3.2993311882019043
2008-11-18,BBVA,3.2744312286376958
2008-11-19,BBVA,3.095975875854492
2008-11-20,BBVA,2.9880731105804443
2008-11-21,BBVA,2.97147274017334
2008-11-24,BBVA,3.2619800567626958
2008-11-25,BBVA,3.35328221321106
2008-11-26,BBVA,3.257829427719116
2008-11-27,BBVA,3.35328221321106
2008-11-28,BBVA,3.378183364868164
2008-12-01,BBVA,3.1623778343200684
2008-12-02,BBVA,3.361582040786743
2008-12-03,BBVA,3.3657336235046387
2008-12-04,BBVA,3.315931558609009
2008-12-05,BBVA,3.20387864112854
2008-12-08,BBVA,3.423834562301636
2008-12-09,BBVA,3.4902355670928955
2008-12-10,BBVA,3.552486658096313
2008-12-11,BBVA,3.577387571334839
2008-12-12,BBVA,3.4528846740722656
2008-12-15,BBVA,3.494385004043579
2008-12-16,BBVA,3.5690884590148926
2008-12-17,BBVA,3.573237419128418
2008-12-18,BBVA,3.618889570236206
2008-12-19,BBVA,3.5939877033233643
2008-12-22,BBVA,3.544187068939209
2008-12-23,BBVA,3.548336267471313
2008-12-29,BBVA,3.494385004043579
2008-12-30,BBVA,3.5939877033233643
2009-01-02,BBVA,3.7475426197052
2009-01-05,BBVA,3.818094253540039
2009-01-06,BBVA,3.851294279098511
2009-01-07,BBVA,3.7433910369873047
2009-01-08,BBVA,3.6686899662017822
2009-01-09,BBVA,3.627189159393311
2009-01-12,BBVA,3.537070751190185
2009-01-13,BBVA,3.397449493408203
2009-01-14,BBVA,3.1901326179504395
2009-01-15,BBVA,3.181670427322388
2009-01-16,BBVA,3.097052335739136
2009-01-19,BBVA,2.9870474338531494
2009-01-20,BBVA,2.8135781288146973
2009-01-21,BBVA,2.7585761547088623
2009-01-22,BBVA,2.7331902980804443
2009-01-23,BBVA,2.728959083557129
2009-01-26,BBVA,2.877042055130005
2009-01-27,BBVA,2.9574310779571533
2009-01-28,BBVA,3.1901326179504395
2009-01-29,BBVA,3.097052335739136
2009-01-30,BBVA,3.101281881332397
2009-02-02,BBVA,3.0335872173309326
2009-02-03,BBVA,3.097052335739136
2009-02-04,BBVA,3.1732091903686523
2009-02-05,BBVA,3.1351304054260254
2009-02-06,BBVA,3.156285285949707
2009-02-09,BBVA,3.156285285949707
2009-02-10,BBVA,3.067436695098877
2009-02-11,BBVA,3.0293562412261963
2009-02-12,BBVA,2.953200101852417
2009-02-13,BBVA,2.919352769851685
2009-02-16,BBVA,2.754345417022705
2009-02-17,BBVA,2.5597212314605717
2009-02-18,BBVA,2.644341230392456
2009-02-19,BBVA,2.631648063659668
2009-02-20,BBVA,2.4624102115631104
2009-02-23,BBVA,2.3862533569335938
2009-02-24,BBVA,2.3566365242004395
2009-02-25,BBVA,2.407407760620117
2009-02-26,BBVA,2.563952684402466
2009-02-27,BBVA,2.4497172832489014
2009-03-02,BBVA,2.221246719360352
2009-03-03,BBVA,2.1704742908477783
2009-03-04,BBVA,2.221246719360352
2009-03-05,BBVA,2.0647008419036865
2009-03-06,BBVA,1.9885433912277224
2009-03-09,BBVA,1.9800821542739868
2009-03-10,BBVA,2.1662440299987797
2009-03-11,BBVA,2.233939409255981
2009-03-12,BBVA,2.297402858734131
2009-03-13,BBVA,2.352405071258545
2009-03-16,BBVA,2.458178997039795
2009-03-17,BBVA,2.4624102115631104
2009-03-18,BBVA,2.487795352935791
2009-03-19,BBVA,2.52164363861084
2009-03-20,BBVA,2.5089499950408936
2009-03-23,BBVA,2.673957347869873
2009-03-24,BBVA,2.728959083557129
2009-03-25,BBVA,2.779731273651123
2009-03-26,BBVA,2.771268606185913
2009-03-27,BBVA,2.6781880855560303
2009-03-30,BBVA,2.4708714485168457
2009-03-31,BBVA,2.5851078033447266
2009-04-01,BBVA,2.673957347869873
2009-04-02,BBVA,2.9489681720733643
2009-04-03,BBVA,2.982816696166992
2009-04-06,BBVA,2.982816696166992
2009-04-07,BBVA,2.9362754821777344
2009-04-08,BBVA,2.9870474338531494
2009-04-09,BBVA,3.291675329208374
2009-04-14,BBVA,3.4355266094207764
2009-04-15,BBVA,3.355138301849365
2009-04-16,BBVA,3.4059112071990967
2009-04-17,BBVA,3.477836847305298
2009-04-20,BBVA,3.321291446685791
2009-04-21,BBVA,3.24090313911438
2009-04-22,BBVA,3.363600254058838
2009-04-23,BBVA,3.321291446685791
2009-04-24,BBVA,3.414372205734253
2009-04-27,BBVA,3.355138301849365
2009-04-28,BBVA,3.2832136154174805
2009-04-29,BBVA,3.397449493408203
2009-04-30,BBVA,3.503222942352295
2009-05-04,BBVA,3.490529060363769
2009-05-05,BBVA,3.562455415725708
2009-05-06,BBVA,3.6132266521453857
2009-05-07,BBVA,3.651305675506592
2009-05-08,BBVA,3.7655415534973145
2009-05-11,BBVA,3.706307888031006
2009-05-12,BBVA,3.663997173309326
2009-05-13,BBVA,3.4947609901428223
2009-05-14,BBVA,3.4693734645843506
2009-05-15,BBVA,3.4693734645843506
2009-05-18,BBVA,3.575148105621338
2009-05-19,BBVA,3.6724603176116943
2009-05-20,BBVA,3.680921792984009
2009-05-21,BBVA,3.57938003540039
2009-05-22,BBVA,3.630150556564331
2009-05-25,BBVA,3.663997173309326
2009-05-26,BBVA,3.668229818344116
2009-05-27,BBVA,3.723232746124268
2009-05-28,BBVA,3.638613700866699
2009-05-29,BBVA,3.630150556564331
2009-06-01,BBVA,3.727462291717529
2009-06-02,BBVA,3.740155935287476
2009-06-03,BBVA,3.6132266521453857
2009-06-04,BBVA,3.587841510772705
2009-06-05,BBVA,3.630150556564331
2009-06-08,BBVA,3.5666866302490234
2009-06-09,BBVA,3.5963034629821777
2009-06-10,BBVA,3.6724603176116943
2009-06-11,BBVA,3.706307888031006
2009-06-12,BBVA,3.744386672973633
2009-06-15,BBVA,3.642843008041382
2009-06-16,BBVA,3.600533962249756
2009-06-17,BBVA,3.486297845840454
2009-06-18,BBVA,3.52437686920166
2009-06-19,BBVA,3.653421401977539
2009-06-22,BBVA,3.57091760635376
2009-06-23,BBVA,3.522261381149292
2009-06-24,BBVA,3.6851537227630615
2009-06-25,BBVA,3.6893844604492183
2009-06-26,BBVA,3.706307888031006
2009-06-29,BBVA,3.8205432891845694
2009-06-30,BBVA,3.7824652194976807
2009-07-01,BBVA,3.85862135887146
2009-07-02,BBVA,3.723232746124268
2009-07-03,BBVA,3.776118516921997
2009-07-06,BBVA,3.7189998626708975
2009-07-07,BBVA,3.752847671508789
2009-07-08,BBVA,3.680921792984009
2009-07-09,BBVA,3.742271423339844
2009-07-10,BBVA,3.6909780502319336
2009-07-13,BBVA,3.795701265335083
2009-07-14,BBVA,3.89401125907898
2009-07-15,BBVA,4.097050189971924
2009-07-16,BBVA,4.1504807472229
2009-07-17,BBVA,4.144068241119385
2009-07-20,BBVA,4.195361137390137
2009-07-21,BBVA,4.135518550872803
2009-07-22,BBVA,4.159029006958008
2009-07-23,BBVA,4.274438858032227
2009-07-24,BBVA,4.291535377502441
2009-07-27,BBVA,4.379162788391113
2009-07-28,BBVA,4.575786590576172
2009-07-29,BBVA,4.671962261199951
2009-07-30,BBVA,4.8386640548706055
2009-07-31,BBVA,4.924152851104736
2009-08-03,BBVA,4.962623119354248
2009-08-04,BBVA,4.913467884063721
2009-08-05,BBVA,4.825841426849365
2009-08-06,BBVA,4.90705680847168
2009-08-07,BBVA,5.007504463195801
2009-08-10,BBVA,4.986133098602295
2009-08-11,BBVA,4.936975002288818
2009-08-12,BBVA,4.9946818351745605
2009-08-13,BBVA,5.069483757019043
2009-08-14,BBVA,5.007504463195801
2009-08-17,BBVA,4.821566104888916
2009-08-18,BBVA,4.857900142669678
2009-08-19,BBVA,4.845076084136963
2009-08-20,BBVA,4.954073429107666
2009-08-21,BBVA,5.112228393554688
2009-08-24,BBVA,5.283204555511475
2009-08-25,BBVA,5.434947967529297
2009-08-26,BBVA,5.390066146850586
2009-08-27,BBVA,5.360146999359131
2009-08-28,BBVA,5.370831489562988
2009-08-31,BBVA,5.296029090881348
2009-09-01,BBVA,5.19771671295166
2009-09-02,BBVA,5.099406719207764
2009-09-03,BBVA,5.122913360595703
2009-09-04,BBVA,5.201990604400635
2009-09-07,BBVA,5.278932094573975
2009-09-08,BBVA,5.266107082366943
2009-09-09,BBVA,5.313127517700195
2009-09-10,BBVA,5.223363399505615
2009-09-11,BBVA,5.227638244628906
2009-09-14,BBVA,5.223363399505615
2009-09-15,BBVA,5.231913566589356
2009-09-16,BBVA,5.261834144592285
2009-09-17,BBVA,5.249011039733887
2009-09-18,BBVA,5.219089984893799
2009-09-21,BBVA,5.150697708129883
2009-09-22,BBVA,5.214813709259033
2009-09-23,BBVA,5.242600440979004
2009-09-24,BBVA,5.172070026397705
2009-09-25,BBVA,5.148559093475342
2009-09-28,BBVA,5.28748083114624
2009-09-29,BBVA,5.27679443359375
2009-09-30,BBVA,5.18489408493042
2009-10-01,BBVA,5.03956413269043
2009-10-02,BBVA,4.91987943649292
2009-10-05,BBVA,5.013916969299316
2009-10-06,BBVA,5.172070026397705
2009-10-07,BBVA,5.167794704437256
2009-10-08,BBVA,5.27679443359375
2009-10-09,BBVA,5.249011039733887
2009-10-12,BBVA,5.292070865631104
2009-10-13,BBVA,5.223174571990967
2009-10-14,BBVA,5.365272045135498
2009-10-15,BBVA,5.339437007904053
2009-10-16,BBVA,5.281306743621826
2009-10-19,BBVA,5.3868021965026855
2009-10-20,BBVA,5.339437007904053
2009-10-21,BBVA,5.404025554656982
2009-10-22,BBVA,5.356659889221191
2009-10-23,BBVA,5.382497310638428
2009-10-26,BBVA,5.3781914710998535
2009-10-27,BBVA,5.369578361511231
2009-10-28,BBVA,5.244706153869629
2009-10-29,BBVA,5.416942596435547
2009-10-30,BBVA,5.261928558349609
2009-11-02,BBVA,5.266233444213867
2009-11-03,BBVA,5.098300457000732
2009-11-04,BBVA,5.154277324676514
2009-11-05,BBVA,5.2102556228637695
2009-11-06,BBVA,5.2403974533081055
2009-11-09,BBVA,5.348047733306885
2009-11-10,BBVA,5.404025554656982
2009-11-11,BBVA,5.509523391723633
2009-11-12,BBVA,5.507370471954346
2009-11-13,BBVA,5.543971061706543
2009-11-16,BBVA,5.636549472808838
2009-11-17,BBVA,5.649469375610352
2009-11-18,BBVA,5.670997619628906
2009-11-19,BBVA,5.552582740783691
2009-11-20,BBVA,5.477227210998535
2009-11-23,BBVA,5.615020275115967
2009-11-24,BBVA,5.58487606048584
2009-11-25,BBVA,5.593490123748779
2009-11-26,BBVA,5.397565364837647
2009-11-27,BBVA,5.468616008758545
2009-11-30,BBVA,5.401872158050537
2009-12-01,BBVA,5.507370471954346
2009-12-02,BBVA,5.503063678741455
2009-12-03,BBVA,5.533207893371582
2009-12-04,BBVA,5.615020275115967
2009-12-07,BBVA,5.5977959632873535
2009-12-08,BBVA,5.487992763519287
2009-12-09,BBVA,5.2834577560424805
2009-12-10,BBVA,5.2834577560424805
2009-12-11,BBVA,5.244706153869629
2009-12-14,BBVA,5.311447620391846
2009-12-15,BBVA,5.296375751495361
2009-12-16,BBVA,5.404025554656982
2009-12-17,BBVA,5.335129737854004
2009-12-18,BBVA,5.315752983093262
2009-12-21,BBVA,5.410485744476318
2009-12-22,BBVA,5.455698013305664
2009-12-23,BBVA,5.533207893371582
2009-12-28,BBVA,5.550552368164063
2009-12-29,BBVA,5.552720069885254
2009-12-30,BBVA,5.520196914672852
2010-01-04,BBVA,5.624269962310791
2010-01-05,BBVA,5.663297176361084
2010-01-06,BBVA,5.68497896194458
2010-01-07,BBVA,5.658959865570068
2010-01-08,BBVA,5.702325820922852
2010-01-11,BBVA,5.663297176361084
2010-01-12,BBVA,5.661129951477051
2010-01-13,BBVA,5.615597248077393
2010-01-14,BBVA,5.624269962310791
2010-01-15,BBVA,5.554888725280762
2010-01-18,BBVA,5.554888725280762
2010-01-19,BBVA,5.606925010681152
2010-01-20,BBVA,5.455150604248047
2010-01-21,BBVA,5.290369510650635
2010-01-22,BBVA,5.268686771392822
2010-01-25,BBVA,5.168952465057373
2010-01-26,BBVA,5.21665096282959
2010-01-27,BBVA,4.884918212890625
2010-01-28,BBVA,4.759164810180664
2010-01-29,BBVA,4.813368797302246
2010-02-01,BBVA,4.819873332977295
2010-02-02,BBVA,4.874078273773193
2010-02-03,BBVA,4.670268535614014
2010-02-04,BBVA,4.318153381347656
2010-02-05,BBVA,4.193702697753906
2010-02-08,BBVA,4.217984676361084
2010-02-09,BBVA,4.2622175216674805
2010-02-10,BBVA,4.405750751495361
2010-02-11,BBVA,4.332032203674316
2010-02-12,BBVA,4.311217308044434
2010-02-15,BBVA,4.336368083953857
2010-02-16,BBVA,4.379733085632324
2010-02-17,BBVA,4.401413917541504
2010-02-18,BBVA,4.412255764007568
2010-02-19,BBVA,4.431768417358398
2010-02-22,BBVA,4.386236190795898
2010-02-23,BBVA,4.22882604598999
2010-02-24,BBVA,4.15424108505249
2010-02-25,BBVA,4.070114612579346
2010-02-26,BBVA,4.141232013702393
2010-03-01,BBVA,4.155540466308594
2010-03-02,BBVA,4.222755432128906
2010-03-03,BBVA,4.300377368927002
2010-03-04,BBVA,4.362385749816895
2010-03-05,BBVA,4.535841941833496
2010-03-08,BBVA,4.600886344909668
2010-03-09,BBVA,4.557523250579834
2010-03-10,BBVA,4.618232727050781
2010-03-11,BBVA,4.583542346954346
2010-03-12,BBVA,4.587878227233887
2010-03-15,BBVA,4.5401763916015625
2010-03-16,BBVA,4.5900468826293945
2010-03-17,BBVA,4.618232727050781
2010-03-18,BBVA,4.535841941833496
2010-03-19,BBVA,4.479467391967773
2010-03-22,BBVA,4.416592121124268
2010-03-23,BBVA,4.494645118713379
2010-03-24,BBVA,4.433937072753906
2010-03-25,BBVA,4.53801155090332
2010-03-26,BBVA,4.525001049041748
2010-03-29,BBVA,4.505488395690918
2010-03-30,BBVA,4.431768417358398
2010-03-31,BBVA,4.3927412033081055
2010-04-01,BBVA,4.501151084899902
2010-04-06,BBVA,4.570532321929932
2010-04-07,BBVA,4.709295749664307
2010-04-08,BBVA,4.683276653289795
2010-04-09,BBVA,4.86107063293457
2010-04-12,BBVA,4.916007041931152
2010-04-13,BBVA,4.944578170776367
2010-04-14,BBVA,4.940181732177734
2010-04-15,BBVA,4.973146915435791
2010-04-16,BBVA,4.856673717498779
2010-04-19,BBVA,4.839092254638672
2010-04-20,BBVA,4.918207168579102
2010-04-21,BBVA,4.786351680755615
2010-04-22,BBVA,4.6369147300720215
2010-04-23,BBVA,4.667681217193604
2010-04-26,BBVA,4.70504093170166
2010-04-27,BBVA,4.4347357749938965
2010-04-28,BBVA,4.22376823425293
2010-04-29,BBVA,4.359579086303711
2010-04-30,BBVA,4.370127201080322
2010-05-03,BBVA,4.324856281280518
2010-05-04,BBVA,3.996537923812866
2010-05-05,BBVA,3.8506178855896
2010-05-06,BBVA,3.6673386096954346
2010-05-07,BBVA,3.5297694206237797
2010-05-10,BBVA,4.307275772094727
2010-05-11,BBVA,4.175421237945557
2010-05-12,BBVA,4.21805477142334
2010-05-13,BBVA,4.175421237945557
2010-05-14,BBVA,3.858968734741211
2010-05-17,BBVA,3.790403127670288
2010-05-18,BBVA,3.96884822845459
2010-05-19,BBVA,3.818092823028565
2010-05-20,BBVA,3.719202041625977
2010-05-21,BBVA,3.835674524307251
2010-05-24,BBVA,3.757880687713623
2010-05-25,BBVA,3.5895440578460693
2010-05-26,BBVA,3.599652051925659
2010-05-27,BBVA,3.7315070629119873
2010-05-28,BBVA,3.790842533111572
2010-05-31,BBVA,3.744693279266357
2010-06-01,BBVA,3.691072463989258
2010-06-02,BBVA,3.6444828510284415
2010-06-03,BBVA,3.630858659744263
2010-06-04,BBVA,3.382530927658081
2010-06-07,BBVA,3.314845085144043
2010-06-08,BBVA,3.255070447921753
2010-06-09,BBVA,3.3561599254608154
2010-06-10,BBVA,3.527132272720337
2010-06-11,BBVA,3.722717523574829
2010-06-14,BBVA,3.762274026870728
2010-06-15,BBVA,3.839628219604492
2010-06-16,BBVA,3.846221446990967
2010-06-17,BBVA,3.8958892822265625
2010-06-18,BBVA,4.113888740539551
2010-06-21,BBVA,4.1358642578125
2010-06-22,BBVA,4.064222812652588
2010-06-23,BBVA,4.010162353515625
2010-06-24,BBVA,3.854573011398315
2010-06-25,BBVA,3.8752307891845694
2010-06-28,BBVA,3.956541538238525
2010-06-29,BBVA,3.66997504234314
2010-06-30,BBVA,3.7851290702819824
2010-07-01,BBVA,3.7411773204803462
2010-07-02,BBVA,3.744693279266357
2010-07-05,BBVA,3.7271127700805664
2010-07-06,BBVA,3.872154235839844
2010-07-07,BBVA,4.114328384399414
2010-07-08,BBVA,4.197397708892822
2010-07-09,BBVA,4.241349697113037
2010-07-12,BBVA,4.222715854644775
2010-07-13,BBVA,4.338953495025635
2010-07-14,BBVA,4.3385114669799805
2010-07-15,BBVA,4.245786190032959
2010-07-16,BBVA,4.174800872802734
2010-07-19,BBVA,4.134871959686279
2010-07-20,BBVA,4.213842868804932
2010-07-21,BBVA,4.181455135345459
2010-07-22,BBVA,4.324311256408691
2010-07-23,BBVA,4.365573406219482
2010-07-26,BBVA,4.476485252380371
2010-07-27,BBVA,4.689441680908203
2010-07-28,BBVA,4.665040969848633
2010-07-29,BBVA,4.647294044494629
2010-07-30,BBVA,4.585181713104248
2010-08-02,BBVA,4.75377082824707
2010-08-03,BBVA,4.787045955657959
2010-08-04,BBVA,4.773736953735352
2010-08-05,BBVA,4.7559895515441895
2010-08-06,BBVA,4.660604476928711
2010-08-09,BBVA,4.716060161590576
2010-08-10,BBVA,4.6916584968566895
2010-08-11,BBVA,4.476485252380371
2010-08-12,BBVA,4.4409942626953125
2010-08-13,BBVA,4.385980129241943
2010-08-16,BBVA,4.347825050354004
2010-08-17,BBVA,4.414375305175781
2010-08-18,BBVA,4.421030521392822
2010-08-19,BBVA,4.36202335357666
2010-08-20,BBVA,4.290151119232178
2010-08-23,BBVA,4.361579418182373
2010-08-24,BBVA,4.272404193878174
2010-08-25,BBVA,4.1530609130859375
2010-08-26,BBVA,4.188110828399658
2010-08-27,BBVA,4.217835903167725
2010-08-30,BBVA,4.214730262756348
2010-08-31,BBVA,4.221829414367676
2010-09-01,BBVA,4.409049987792969
2010-09-02,BBVA,4.387755393981934
2010-09-03,BBVA,4.426352500915527
2010-09-06,BBVA,4.428127765655518
2010-09-07,BBVA,4.33185625076294
2010-09-08,BBVA,4.370007991790772
2010-09-09,BBVA,4.454301834106445
2010-09-10,BBVA,4.449866771697998
2010-09-13,BBVA,4.525290012359619
2010-09-14,BBVA,4.534161567687988
2010-09-15,BBVA,4.505324840545654
2010-09-16,BBVA,4.494232177734375
2010-09-17,BBVA,4.438775539398193
2010-09-20,BBVA,4.52085018157959
2010-09-21,BBVA,4.540816307067871
2010-09-22,BBVA,4.480922698974609
2010-09-23,BBVA,4.4676127433776855
2010-09-24,BBVA,4.576308250427246
2010-09-27,BBVA,4.496450901031494
2010-09-28,BBVA,4.445429801940918
2010-09-29,BBVA,4.3611369132995605
2010-09-30,BBVA,4.394410610198975
2010-10-01,BBVA,4.326531410217285
2010-10-04,BBVA,4.280832767486572
2010-10-05,BBVA,4.425466060638428
2010-10-06,BBVA,4.427241325378418
2010-10-07,BBVA,4.405500888824463
2010-10-08,BBVA,4.391746997833252
2010-10-11,BBVA,4.358168601989746
2010-10-12,BBVA,4.3429460525512695
2010-10-13,BBVA,4.445923328399658
2010-10-14,BBVA,4.371150970458984
2010-10-15,BBVA,4.42353630065918
2010-10-18,BBVA,4.441445827484131
2010-10-19,BBVA,4.469653606414795
2010-10-20,BBVA,4.472785949707031
2010-10-21,BBVA,4.387718677520752
2010-10-22,BBVA,4.377421379089356
2010-10-25,BBVA,4.326379776000977
2010-10-26,BBVA,4.313395977020264
2010-10-27,BBVA,4.205047130584717
2010-10-28,BBVA,4.181763648986816
2010-10-29,BBVA,4.231014251708984
2010-11-01,BBVA,4.078787803649902
2010-11-02,BBVA,4.124903202056885
2010-11-03,BBVA,3.9825265407562256
2010-11-04,BBVA,3.953424453735352
2010-11-05,BBVA,3.902921676635742
2010-11-08,BBVA,3.844669818878174
2010-11-09,BBVA,3.901988983154297
2010-11-10,BBVA,3.7962028980255127
2010-11-11,BBVA,3.767775774002075
2010-11-12,BBVA,3.8758931159973145
2010-11-15,BBVA,3.925756454467773
2010-11-16,BBVA,3.814378261566162
2010-11-17,BBVA,3.830689191818237
2010-11-18,BBVA,3.886611461639404
2010-11-19,BBVA,3.849329233169556
2010-11-22,BBVA,3.7002029418945312
2010-11-23,BBVA,3.555737018585205
2010-11-24,BBVA,3.587892532348633
2010-11-25,BBVA,3.606998682022095
2010-11-26,BBVA,3.520785093307495
2010-11-29,BBVA,3.368862628936768
2010-11-30,BBVA,3.298027276992798
2010-12-01,BBVA,3.5384950637817383
2010-12-02,BBVA,3.685291051864624
2010-12-03,BBVA,3.7318925857543945
2010-12-06,BBVA,3.623310089111328
2010-12-07,BBVA,3.616319417953491
2010-12-08,BBVA,3.723503589630127
2010-12-09,BBVA,3.799931764602661
2010-12-10,BBVA,3.749600887298584
2010-12-13,BBVA,3.733755826950073
2010-12-14,BBVA,3.723503589630127
2010-12-15,BBVA,3.649872779846192
2010-12-16,BBVA,3.6349594593048096
2010-12-17,BBVA,3.5370969772338867
2010-12-20,BBVA,3.59348464012146
2010-12-21,BBVA,3.7039315700531006
2010-12-22,BBVA,3.683891773223877
2010-12-23,BBVA,3.639620542526245
2010-12-27,BBVA,3.555737018585205
2010-12-28,BBVA,3.546416759490967
2010-12-29,BBVA,3.571582317352295
2010-12-30,BBVA,3.523115873336792
2011-01-03,BBVA,3.5417559146881104
2011-01-04,BBVA,3.5417559146881104
2011-01-05,BBVA,3.496551990509033
2011-01-06,BBVA,3.4210572242736816
2011-01-07,BBVA,3.334843635559082
2011-01-10,BBVA,3.265937328338623
2011-01-11,BBVA,3.336730480194092
2011-01-12,BBVA,3.66662859916687
2011-01-13,BBVA,3.898358821868897
2011-01-14,BBVA,3.9332833290100098
2011-01-17,BBVA,3.870984792709351
2011-01-18,BBVA,4.079117774963379
2011-01-19,BBVA,4.086196899414063
2011-01-20,BBVA,4.141417026519775
2011-01-21,BBVA,4.280643939971924
2011-01-24,BBVA,4.28536319732666
2011-01-25,BBVA,4.160294532775879
2011-01-26,BBVA,4.156519889831543
2011-01-27,BBVA,4.28536319732666
2011-01-28,BBVA,4.197579860687256
2011-01-31,BBVA,4.23203182220459
2011-02-01,BBVA,4.392496585845947
2011-02-02,BBVA,4.3863606452941895
2011-02-03,BBVA,4.260348320007324
2011-02-04,BBVA,4.213624477386475
2011-02-07,BBVA,4.261764049530029
2011-02-08,BBVA,4.271204948425293
2011-02-09,BBVA,4.252797603607178
2011-02-10,BBVA,4.165486812591553
2011-02-11,BBVA,4.2169294357299805
2011-02-14,BBVA,4.17681360244751
2011-02-15,BBVA,4.232503414154053
2011-02-16,BBVA,4.404295444488525
2011-02-17,BBVA,4.450075149536133
2011-02-18,BBVA,4.40287971496582
2011-02-21,BBVA,4.271204948425293
2011-02-22,BBVA,4.204186916351318
2011-02-23,BBVA,4.168789863586426
2011-02-24,BBVA,4.133864879608154
2011-02-25,BBVA,4.23297643661499
2011-02-28,BBVA,4.22212028503418
2011-03-01,BBVA,4.16359806060791
2011-03-02,BBVA,4.116873741149902
2011-03-03,BBVA,4.059296131134033
2011-03-04,BBVA,4.011157035827637
2011-03-07,BBVA,3.9568819999694815
2011-03-08,BBVA,4.0017170906066895
2011-03-09,BBVA,4.038057327270508
2011-03-10,BBVA,3.9682092666625977
2011-03-11,BBVA,4.0210676193237305
2011-03-14,BBVA,4.158878803253174
2011-03-15,BBVA,4.195691108703613
2011-03-16,BBVA,4.028619289398193
2011-03-17,BBVA,4.089498996734619
2011-03-18,BBVA,4.04938554763794
